district,address,area,orientation,room,living,bathroom,floor,rent,
中山,沙溪镇,89,南,3,2,2,6,1600,
中山,坦洲镇,88.6,北,2,1,1,15,1600,
中山,南区,90,西南,3,2,1,8,1600,
中山,沙溪镇,83,东,2,1,1,7,1600,
中山,坦洲镇,48.92,南,1,1,1,18,1600,
中山,南区,42,南,2,2,1,21,1600,
中山,火炬,84,北,2,2,1,9,1600,
中山,西区,115,南,3,2,2,6,1600,
中山,南头镇,55,南,1,1,1,32,1600,
中山,火炬,94,南,3,2,2,33,1600,
中山,港口镇,114,南,3,2,2,6,1600,
中山,火炬,76,南,2,1,1,27,1600,
中山,火炬,110,南北,3,2,2,6,1600,
中山,东区,98,东南,3,2,1,7,1600,
中山,三乡镇,81.52,东南,2,2,1,27,1600,
中山,东区,128,南北,3,2,2,7,1600,
中山,东区,130,南,3,2,1,5,1600,
中山,石岐区,69,南,2,2,1,24,1600,
中山,石岐区,118,南,3,2,2,6,1600,
中山,火炬,100,西北,3,2,1,34,1600,
中山,石岐区,57.2,南,1,1,1,27,1600,
中山,东区,75,南,2,1,1,7,1600,
中山,沙溪镇,40,南,2,1,1,18,1600,
中山,大涌镇,42,南,2,1,2,12,1600,
中山,沙溪镇,72,东,2,2,1,16,1600,
中山,东升镇,116,东南,3,2,2,11,1600,
中山,东升镇,120,东南,3,2,1,7,1600,
中山,火炬,93,南北,3,2,1,30,1600,
中山,西区,89,南,3,2,2,16,1600,
中山,南朗镇,130,东南,3,2,2,32,1600,
中山,南区,42,南,2,2,2,21,1600,
中山,南区,32,东北,1,1,1,21,1600,
中山,沙溪镇,55,西南,2,1,1,26,1600,
中山,南朗镇,84,南北,2,2,1,6,1600,
中山,阜沙镇,88,南,3,2,2,25,1600,
中山,东区,48,南,1,1,1,17,1600,
中山,火炬,143,南北,3,2,2,21,1600,
中山,三乡镇,69,北,1,2,1,32,1600,
中山,东区,41.33,北,1,1,1,26,1600,
中山,沙溪镇,90,南,2,1,1,32,1600,
中山,东升镇,83,东南,2,2,1,11,1600,
中山,东区,60,南,1,1,1,18,1600,
中山,三角镇,93,南,3,2,2,18,1600,
中山,火炬,122,东南,3,2,2,7,1600,
中山,火炬,79,西北,3,2,1,33,1600,
中山,石岐区,60,东南,1,1,1,32,1600,
中山,三乡镇,78,东南,2,2,1,23,1600,
中山,东升镇,118,东南,3,2,2,17,1600,
中山,东凤镇,121,西北,3,2,2,11,1600,
中山,东凤镇,120,西南,4,2,2,35,1600,
中山,东凤镇,100,西南西,3,1,1,12,1600,
中山,板芙镇,88.69,北,3,2,2,11,1600,
中山,坦洲镇,43,南,1,1,1,18,1600,
中山,东区,55,南,1,1,1,29,1600,
中山,火炬,52,北,2,2,1,17,1600,
中山,南朗镇,116,西南,3,2,2,32,1600,
中山,东区,92.7,南,2,2,2,8,1600,
中山,南朗镇,96,北,3,2,1,32,1600,
中山,坦洲镇,100,西南,3,2,2,11,1600,
中山,石岐区,50,南,1,1,1,11,1600,
中山,坦洲镇,80,西北,2,2,1,17,1600,
中山,东区,76,东南,2,2,1,7,1600,
中山,西区,46,南,2,1,1,20,1600,
中山,南头镇,89,南,2,2,1,18,1600,
中山,三乡镇,106,东北,2,2,1,26,1600,
中山,沙溪镇,58,南,2,1,1,15,1600,
中山,火炬,105,南,3,2,2,16,1600,
中山,东区,55,西北,2,1,1,9,1600,
中山,石岐区,105,南北,3,2,2,7,1600,
中山,石岐区,89,南,3,2,1,29,1600,
中山,沙溪镇,89,南,3,2,2,18,1600,
中山,南朗镇,79,南,2,2,1,30,1600,
中山,南朗镇,90,东北,3,2,2,33,1600,
中山,火炬,46.56,北,2,1,1,20,1600,
中山,石岐区,80,北,2,2,1,11,1600,
中山,东区,44,北,1,0,1,19,1600,
中山,东区,42,东,1,1,1,26,1600,
中山,小榄镇,90,西南,3,2,1,6,1600,
中山,火炬,108,东南,3,2,2,26,1600,
中山,火炬,103,北,3,2,2,11,1600,
中山,沙溪镇,94,南,3,2,2,18,1600,
中山,石岐区,38.2,南,1,1,1,27,1600,
中山,东区,42,南,1,1,1,18,1600,
中山,石岐区,88,南,2,1,1,35,1600,
中山,东凤镇,88,北,2,2,1,18,1600,
中山,东区,48.01,南,1,0,1,28,1580,
中山,西区,60,南,2,2,1,11,1560,
中山,火炬,53,北,2,1,1,16,1550,
中山,港口镇,86,南,2,2,1,33,1550,
中山,小榄镇,90,东,2,2,2,7,1500,
中山,火炬,87.06,南,2,2,1,31,1500,
中山,南区,94,南,3,2,2,32,1500,
中山,南朗镇,110,南,3,2,2,33,1500,
中山,三乡镇,114,东南,3,1,1,11,1500,
中山,南区,41.26,南,2,2,1,21,1500,
中山,南朗镇,93.14,南北,3,2,2,31,1500,
中山,南朗镇,92,南,3,2,2,26,1500,
中山,西区,66.61,西南,1,1,1,29,1500,
中山,石岐区,120,南,3,2,2,6,1500,
中山,南区,101,南,3,2,2,8,1500,
中山,沙溪镇,62.81,南,1,1,1,23,1500,
中山,东区,59,南,1,1,1,12,1500,
中山,沙溪镇,65,东,1,0,1,5,1500,
中山,火炬,102,西,2,2,1,12,1500,
中山,南区,80.75,西南,2,2,1,9,1500,
中山,坦洲镇,28,南,1,1,1,29,1500,
中山,横栏镇,65,西南,1,1,2,9,1500,
中山,南区,28.92,南,1,1,1,15,1500,
中山,石岐区,80,东,2,1,1,11,1500,
中山,石岐区,62,北,2,1,1,7,1500,
中山,三角镇,85,北,2,2,2,32,1500,
中山,东升镇,88,西北,2,2,1,18,1500,
中山,东升镇,89,东北,2,2,1,17,1500,
中山,港口镇,51,西北,1,1,1,25,1500,
中山,东区,41.3,南,1,1,1,26,1500,
中山,港口镇,80,南,2,2,1,11,1500,
中山,西区,60,南北,1,1,1,29,1500,
中山,坦洲镇,85,东南,3,2,1,6,1500,
中山,南区,120,南,3,2,2,32,1500,
中山,东升镇,128,南,3,2,2,17,1500,
中山,东升镇,125,南北,3,2,2,20,1500,
中山,东升镇,116,东南,3,2,2,6,1500,
中山,东升镇,119,南,3,2,2,5,1500,
中山,港口镇,106,北,3,2,2,6,1500,
中山,火炬,59.06,东,1,1,1,11,1500,
中山,南朗镇,119,南北,3,2,2,34,1500,
中山,南区,40,东南,2,1,1,17,1500,
中山,东区,40,南,1,1,1,19,1500,
中山,东区,53,南,1,1,1,28,1500,
中山,石岐区,82,南,2,2,1,7,1500,
中山,坦洲镇,40,东南,1,1,1,31,1500,
中山,三乡镇,78.38,南,2,2,1,11,1500,
中山,石岐区,60,南,1,1,1,10,1500,
中山,三乡镇,107,东北,3,2,2,32,1500,
中山,三角镇,76,南,2,1,1,11,1500,
中山,东区,142,南北,3,2,2,7,1500,
中山,东区,112,东南,3,2,2,7,1500,
中山,石岐区,112,南,2,2,2,7,1500,
中山,石岐区,117,东西北,3,2,2,26,1500,
中山,东区,53,南,2,2,2,28,1500,
中山,南朗镇,87.43,南北,3,2,1,32,1500,
中山,东区,66.02,南,2,2,1,7,1500,
中山,坦洲镇,45.79,东南,1,1,1,30,1500,
中山,沙溪镇,52,南,2,2,1,25,1500,
中山,东区,53,南,1,1,1,28,1500,
中山,火炬,89,南,2,2,1,31,1500,
中山,石岐区,41,西北,1,0,1,25,1500,
中山,南朗镇,96.44,东南,3,2,2,31,1500,
中山,沙溪镇,65,南,1,1,1,5,1500,
中山,南区,43,南,2,2,2,15,1500,
中山,黄圃镇,49,北,1,1,1,25,1500,
中山,三角镇,92.88,南北,3,2,1,20,1500,
中山,沙溪镇,111,北,2,1,1,32,1500,
中山,南区,43,东,2,1,2,15,1500,
中山,东区,110,南,3,2,2,3,1500,
中山,三角镇,90,南,3,2,2,10,1500,
中山,港口镇,85,东南,2,2,2,6,1500,
中山,南朗镇,77,东,2,1,1,33,1500,
中山,坦洲镇,90,北,3,2,2,8,1500,
中山,火炬,129,东南,3,2,2,33,1500,
中山,石岐区,129.36,南,3,2,1,7,1500,
中山,阜沙镇,124,西北,3,2,2,18,1500,
中山,东升镇,76.92,南,2,2,1,9,1500,
中山,板芙镇,110,南,3,2,2,6,1500,
中山,港口镇,102,南,3,2,1,32,1500,
中山,三角镇,64,南,2,1,1,9,1500,
中山,火炬,76,东北,2,2,1,11,1500,
中山,石岐区,100,南北,3,2,2,7,1500,
中山,火炬,81,西北,3,2,1,26,1500,
中山,黄圃镇,50,北,1,1,1,25,1500,
中山,南朗镇,26,南,2,1,2,5,1500,
中山,南朗镇,127,东南,4,2,2,33,1500,
中山,沙溪镇,60,南,1,0,1,18,1500,
中山,南朗镇,129.31,南,4,2,2,31,1500,
中山,西区,120,南,3,2,2,5,1500,
中山,石岐区,95,西南,3,2,2,7,1500,
中山,东区,46,南,1,1,1,19,1500,
中山,石岐区,70,南,2,2,1,4,1500,
中山,南区,61,南,2,1,1,17,1500,
中山,小榄镇,45,东南,1,1,1,17,1500,
中山,石岐区,101,南北,3,2,2,11,1500,
中山,石岐区,78,南,2,2,2,6,1500,
中山,小榄镇,82,南,2,2,1,7,1500,
中山,东升镇,74,东南,2,2,1,11,1500,
中山,火炬,81,南,3,2,1,26,1500,
中山,东升镇,80,南,2,2,1,18,1500,
中山,石岐区,117,南北,3,2,3,33,1500,
中山,石岐区,95,南北,2,2,2,7,1500,
中山,东升镇,97,南,3,2,1,17,1500,
中山,沙溪镇,65,南,2,2,1,11,1500,
中山,三角镇,43,北,1,1,1,19,1500,
中山,坦洲镇,57,东南,1,1,1,30,1500,
中山,横栏镇,100,东南,3,2,2,26,1500,
中山,三乡镇,83,南,2,1,1,12,1500,
中山,南朗镇,95.19,南,3,2,1,26,1500,
中山,火炬,80,北,2,2,1,7,1500,
中山,东凤镇,80,南,2,2,1,30,1500,
中山,石岐区,80,南北,2,2,1,7,1500,
中山,三乡镇,128,东南,3,2,2,32,1500,
中山,坦洲镇,82,东南,2,2,1,11,1500,
中山,黄圃镇,87.1,南,3,2,1,11,1500,
中山,火炬,102.85,南,3,2,2,17,1500,
中山,南区,41.74,南,2,1,2,17,1500,
中山,南头镇,74,南,2,2,1,6,1500,
中山,坦洲镇,89.9,南北,3,2,2,25,1500,
中山,火炬,115.33,北,3,2,2,11,1500,
中山,三乡镇,45,东南,2,1,2,11,1500,
中山,东区,40,南,1,1,1,19,1500,
中山,南区,40,东,2,2,2,15,1500,
中山,火炬,90,北,3,2,2,22,1500,
中山,石岐区,42,东,1,0,1,25,1500,
中山,三角镇,94,东南,3,2,1,20,1500,
中山,南区,43,南,2,2,1,13,1500,
中山,石岐区,120,南,3,2,2,7,1500,
中山,石岐区,50,南,1,1,1,28,1500,
中山,南朗镇,118,南北,3,2,2,32,1500,
中山,沙溪镇,70,东,2,2,1,10,1480,
中山,东区,40,南,1,1,1,18,1450,
中山,沙溪镇,55,南,2,2,1,28,1450,
中山,石岐区,36,南,1,0,1,15,1450,
中山,南区,43,南北,2,2,1,21,1450,
中山,三乡镇,78,西北,2,2,1,33,1450,
中山,火炬,94,南,3,2,1,30,1400,
中山,西区,60,南北,1,1,1,29,1400,
中山,沙溪镇,55,南,2,1,1,26,1400,
中山,西区,60,南,1,1,1,29,1400,
中山,沙溪镇,79.38,北,3,2,1,6,1400,
中山,东区,46,北,1,1,1,12,1400,
中山,石岐区,42,西,1,1,1,24,1400,
中山,南朗镇,116,西南,3,2,2,32,1400,
中山,港口镇,89,东,2,2,1,5,1400,
中山,横栏镇,49,南,1,1,1,18,1400,
中山,火炬,95,南,2,2,2,14,1400,
中山,石岐区,107,南,3,2,1,6,1400,
中山,沙溪镇,72.45,南,2,1,1,25,1400,
中山,石岐区,52,北,1,1,1,28,1400,
中山,大涌镇,28,南,1,1,1,12,1400,
中山,石岐区,44,南,1,1,1,23,1400,
中山,坦洲镇,42,东南,1,1,1,13,1400,
中山,石岐区,93,南,3,2,1,7,1400,
中山,三角镇,115,北,3,2,2,20,1400,
中山,东凤镇,80,南,2,1,1,30,1400,
中山,火炬,130,南,3,2,2,7,1400,
中山,火炬,72,南,2,2,1,7,1400,
中山,坦洲镇,80.77,南,2,1,1,18,1400,
中山,坦洲镇,73.6,西南,2,2,1,8,1400,
中山,石岐区,70,东,2,2,1,5,1400,
中山,石岐区,47.82,南北,1,1,1,11,1400,
中山,石岐区,36,南,1,1,1,11,1400,
中山,石岐区,80,东,2,2,1,5,1400,
中山,黄圃镇,78,南,3,2,2,18,1400,
中山,南朗镇,114,东南,3,2,2,34,1400,
中山,南区,43,南,2,1,1,15,1400,
中山,石岐区,80,南,2,1,1,7,1400,
中山,东区,47.66,东,1,1,1,12,1400,
中山,沙溪镇,51,南,1,1,1,18,1400,
中山,东升镇,84,西北,2,1,1,18,1400,
中山,三角镇,66,南,2,1,1,11,1400,
中山,沙溪镇,52,南,2,2,1,28,1380,
中山,沙溪镇,82,东南,3,2,1,13,1380,
中山,东区,90,南,2,2,1,6,1380,
中山,小榄镇,40,东南,1,1,1,17,1380,
中山,小榄镇,40,西南,1,0,1,17,1380,
中山,港口镇,33,南,1,1,1,6,1350,
中山,南区,28,南,1,0,1,15,1350,
中山,火炬,130,北,3,2,2,7,1350,
中山,火炬,108,北,2,2,1,23,1350,
中山,火炬,85,南,2,2,1,34,1350,
中山,石岐区,38,南,1,1,1,11,1300,
中山,石岐区,53,东,1,1,1,7,1300,
中山,石岐区,100,南,3,2,1,8,1300,
中山,东区,60,北,2,2,1,8,1300,
中山,大涌镇,34,南,1,0,1,10,1300,
中山,南朗镇,83,东南,2,2,1,11,1300,
中山,沙溪镇,40,南,2,1,1,22,1300,
中山,三乡镇,125,南,3,2,1,6,1300,
中山,火炬,52,南,2,2,1,17,1300,
中山,坦洲镇,58,西南,2,1,1,18,1300,
中山,火炬,86,南北,3,2,1,7,1300,
中山,三乡镇,55,南,2,1,1,11,1300,
中山,东区,45,南,1,1,1,12,1300,
中山,石岐区,40,南,1,1,1,16,1300,
中山,坦洲镇,27.3,西南,1,1,1,30,1300,
中山,东凤镇,43,南,1,1,1,28,1300,
中山,三乡镇,91,东南,3,2,1,32,1300,
中山,三角镇,35,东南,1,1,1,10,1300,
中山,东区,87,南,2,1,2,7,1300,
中山,东区,46,南,1,1,1,12,1300,
中山,横栏镇,71,南,2,2,1,18,1300,
中山,石岐区,42,北,1,0,1,16,1300,
中山,南区,40,南,2,2,2,17,1300,
中山,西区,45,南,1,1,1,17,1300,
中山,火炬,84,东北,2,2,1,4,1300,
中山,东区,89,南北,2,2,2,6,1300,
中山,东区,44.98,东南,1,1,1,15,1300,
中山,三角镇,85,北,2,2,1,11,1300,
中山,三角镇,95.59,南北,3,2,2,32,1300,
中山,三乡镇,53,东南,2,1,1,11,1300,
中山,石岐区,41.3,西,1,1,1,25,1300,
中山,东区,39.83,南,1,1,1,18,1300,
中山,西区,41,南,1,1,1,17,1300,
中山,坦洲镇,41.56,南,1,1,1,28,1300,
中山,南头镇,39,南,1,1,1,33,1300,
中山,三角镇,109,南,2,1,2,11,1300,
中山,东区,46,南,1,1,1,12,1300,
中山,南区,30,南,1,1,1,13,1300,
中山,古镇镇,47.1,南,1,1,1,19,1300,
中山,大涌镇,45,南,1,1,1,11,1300,
中山,东区,46,南北,1,1,1,18,1300,
中山,石岐区,100,南,3,1,1,8,1300,
中山,坦洲镇,50,东北,1,1,1,5,1300,
中山,西区,40,东南,1,1,1,17,1300,
中山,火炬,53,西北,1,1,1,6,1300,
中山,火炬,103.8,北,3,2,2,16,1300,
中山,三乡镇,76,东,3,2,2,6,1300,
中山,港口镇,40,南,2,1,2,8,1300,
中山,火炬,32,东,1,0,1,31,1300,
中山,东区,46,南,1,1,1,18,1300,
中山,西区,57.8,南,2,2,1,13,1300,
中山,南区,32,南,1,1,1,15,1300,
中山,火炬,70,南,2,2,1,6,1300,
中山,东升镇,89,西南,3,2,1,7,1300,
中山,南区,30,北,1,1,1,15,1300,
中山,火炬,91,南,2,1,1,7,1300,
中山,东区,90,东南,2,2,1,7,1300,
中山,西区,45,南,1,1,1,14,1300,
中山,西区,40,西南,1,1,1,22,1300,
中山,东区,30,南,1,2,1,12,1300,
中山,南朗镇,96,南北,3,2,1,32,1300,
中山,石岐区,41,北,1,1,1,25,1300,
中山,阜沙镇,98.36,南北,3,2,1,10,1300,
中山,坦洲镇,100,南,3,2,1,6,1300,
中山,坦洲镇,65,东北,2,2,1,6,1300,
中山,坦洲镇,88,南,3,2,1,17,1300,
中山,坦洲镇,49.57,东南,1,1,1,18,1300,
中山,大涌镇,34,南,1,1,1,10,1300,
中山,西区,60,南,1,1,1,29,1300,
中山,东区,80,东南,2,1,1,7,1300,
中山,三角镇,62,南,2,2,1,17,1300,
中山,石岐区,40,南,1,1,1,25,1300,
中山,西区,40,北,1,0,1,22,1300,
中山,坦洲镇,27,东,1,1,1,30,1299,
中山,东区,60,南,2,1,1,2,1250,
中山,石岐区,80,南,1,1,1,7,1250,
中山,三乡镇,86,南,3,2,2,7,1250,
中山,西区,41,南,1,1,1,14,1200,
中山,三乡镇,60.2,东北,1,1,1,11,1200,
中山,石岐区,95,南,3,2,1,5,1200,
中山,三角镇,76,东南,2,1,1,20,1200,
中山,沙溪镇,40.27,南,1,1,1,27,1200,
中山,石岐区,43,南,1,1,1,25,1200,
中山,石岐区,107,南,2,2,1,7,1200,
中山,火炬,102,南,3,2,2,31,1200,
中山,石岐区,42,东南,1,0,1,25,1200,
中山,坦洲镇,80,东南,2,2,1,7,1200,
中山,坦洲镇,48,南,2,1,1,6,1200,
中山,板芙镇,40,北,1,1,1,15,1200,
中山,石岐区,80,南,2,1,1,6,1200,
中山,南朗镇,43,南,1,1,1,32,1200,
中山,沙溪镇,47.31,南,1,1,1,25,1200,
中山,南区,95,南,2,2,1,18,1200,
中山,西区,83.85,南,3,2,1,7,1200,
中山,小榄镇,60,南,2,1,1,6,1200,
中山,坦洲镇,40,东南,1,0,1,18,1200,
中山,三角镇,96,东南,3,2,1,20,1200,
中山,火炬,60,东西,2,1,1,9,1200,
中山,东区,110,南,3,2,2,7,1200,
中山,石岐区,103.3,南,2,2,1,7,1200,
中山,沙溪镇,88,南,3,1,1,9,1200,
中山,五桂山,37.8,南,1,1,1,11,1200,
中山,民众镇,40,南,1,1,1,11,1200,
中山,南区,45,南,2,2,2,17,1200,
中山,南区,44,南,2,1,2,13,1200,
中山,石岐区,29,南,1,1,1,28,1200,
中山,沙溪镇,39,南,1,1,1,25,1200,
中山,石岐区,89,南,3,1,2,33,1200,
中山,南朗镇,115,南北,3,2,2,33,1200,
中山,火炬,43,南,1,1,1,17,1200,
中山,石岐区,40,东南,1,1,1,25,1200,
中山,南区,30,南北,1,1,1,17,1200,
中山,南朗镇,38,东,1,0,1,16,1200,
中山,石岐区,40,东,1,1,1,20,1200,
中山,石岐区,40,南,1,0,1,16,1200,
中山,南朗镇,135,南,4,2,2,33,1200,
中山,沙溪镇,40,北,2,2,1,18,1200,
中山,火炬,112,北,3,2,2,8,1200,
中山,南朗镇,106,南,3,2,2,32,1200,
中山,横栏镇,89,东南,3,2,1,16,1200,
中山,西区,38,南,1,1,1,23,1200,
中山,南朗镇,34,北,2,1,1,19,1200,
中山,东区,47,南,1,1,1,19,1200,
中山,南区,32,北,1,1,1,9,1200,
中山,坦洲镇,82.32,东,2,2,1,7,1200,
中山,南朗镇,116.12,南,3,2,2,34,1200,
中山,三乡镇,57.68,东南,2,1,1,13,1200,
中山,西区,40,西,1,1,1,29,1200,
中山,石岐区,90,南北,2,1,1,7,1200,
中山,坦洲镇,36,北,1,1,1,19,1200,
中山,南朗镇,135,南北,3,2,2,9,1200,
中山,三乡镇,114.65,南,3,2,2,32,1200,
中山,沙溪镇,45,南,1,0,1,28,1200,
中山,石岐区,90,南,2,2,1,7,1200,
中山,三乡镇,84,南,3,2,2,7,1200,
中山,石岐区,33,西,1,0,1,11,1200,
中山,东区,47,北,1,0,1,19,1200,
中山,坦洲镇,47,东南,1,1,1,18,1200,
中山,西区,87,东南,2,2,1,11,1200,
中山,石岐区,20,南,2,2,2,25,1200,
中山,三乡镇,93,东南,3,2,1,12,1200,
中山,南区,31.8,北,1,1,1,9,1200,
中山,小榄镇,93,东南,2,2,2,6,1200,
中山,南朗镇,104,西北,3,2,2,28,1200,
中山,沙溪镇,25,东南,1,1,1,7,1188,
中山,石岐区,46.31,南,1,1,1,7,1150,
中山,港口镇,48,南,2,1,1,5,1150,八期
中山,火炬,72,南,2,1,1,6,1150,
中山,五桂山,45.6,西,1,1,1,11,1150,
中山,石岐区,100,东南,2,1,2,7,1134,
中山,石岐区,80,南,2,2,1,6,1100,
中山,火炬,48.87,南,1,1,1,16,1100,
中山,石岐区,41,南,1,1,1,23,1100,
中山,西区,53,南,1,0,1,16,1100,
中山,东区,50,南,1,1,1,7,1100,
中山,港口镇,75.54,南北,3,2,2,5,1100,八期
中山,西区,40,西南,1,1,1,29,1100,
中山,石岐区,110,南,3,2,1,6,1100,
中山,石岐区,113,南,3,2,2,7,1100,
中山,石岐区,58,南,2,1,1,7,1100,
中山,石岐区,40,南,1,0,1,25,1100,
中山,西区,36,西北,1,0,1,7,1100,
中山,南区,28.07,南,1,1,1,17,1100,
中山,沙溪镇,38,南,1,1,1,12,1100,
中山,南区,30,东南,1,1,1,17,1100,
中山,三角镇,68.48,南,2,2,1,11,1100,
中山,沙溪镇,35,南,1,1,1,6,1100,
中山,东凤镇,41.24,东南,2,1,1,13,1100,
中山,沙溪镇,36,南,1,0,1,6,1100,
中山,火炬,125,南,4,2,2,7,1100,
中山,西区,34.11,北,1,1,1,23,1100,
中山,石岐区,89,东,3,1,1,6,1100,
中山,阜沙镇,80,南,2,2,1,18,1100,
中山,石岐区,35,东南,1,1,1,7,1100,
中山,南区,18,南,1,1,1,17,1100,
中山,沙溪镇,49.36,南,1,1,1,11,1100,
中山,黄圃镇,36,北,1,1,1,22,1100,
中山,三角镇,34.5,北,1,1,1,11,1100,
中山,三角镇,44,北,1,1,1,20,1100,
中山,西区,34.17,南,1,1,1,23,1100,
中山,石岐区,85.86,南,2,2,1,6,1100,
中山,石岐区,10,南,2,2,2,25,1100,
中山,火炬,53.12,南,1,1,1,6,1050,
中山,石岐区,87,东,2,1,1,7,1000,
中山,坦洲镇,126,东南,3,2,2,30,1000,
中山,南朗镇,111,南,3,2,2,33,1000,
中山,南朗镇,119,南北,3,2,2,33,1000,
中山,石岐区,35,东,1,1,1,9,1000,
中山,南朗镇,76,东南,2,2,1,15,1000,
中山,小榄镇,70,南,2,2,1,6,1000,
中山,火炬,35,北,1,1,1,17,1000,
中山,坦洲镇,115.83,南北,3,1,2,32,1000,
中山,东凤镇,37,南,1,1,1,20,1000,
中山,石岐区,55,南,2,1,1,4,1000,
中山,石岐区,72,北,2,1,1,7,1000,
中山,南头镇,30,南,1,1,1,11,1000,
中山,港口镇,49,西,2,2,1,19,1000,
中山,西区,40,南,1,1,1,5,1000,
中山,石岐区,66.08,南北,2,2,1,7,1000,
中山,东区,104.81,南北,3,2,1,7,1000,
中山,东区,96,南北,2,2,2,7,1000,
中山,东区,113,南,2,1,1,5,1000,
中山,石岐区,42,北,1,1,1,16,1000,
中山,坦洲镇,58,东北,2,1,1,7,1000,
中山,西区,53,南,2,1,1,7,1000,
中山,南区,119,南北,3,2,2,32,1000,
中山,南朗镇,112,南,3,2,2,33,1000,
中山,火炬,136.36,南,3,2,2,32,1000,
中山,东区,35,南,1,1,1,3,1000,
中山,南区,139,南北,3,2,2,7,1000,
中山,南区,90,南北,2,2,1,7,1000,
中山,南区,35,南,1,1,1,9,1000,
中山,沙溪镇,78,南,2,2,1,5,1000,
中山,南朗镇,93.14,北,3,2,2,31,1000,
中山,南朗镇,105,南,3,2,2,34,1000,
中山,火炬,154,南,4,2,2,31,1000,
中山,沙溪镇,40,南,1,0,1,18,1000,
中山,沙溪镇,40,东,1,0,1,6,1000,
中山,石岐区,30,南,1,0,1,9,1000,
中山,南朗镇,77,西南,2,2,1,32,1000,
中山,石岐区,30,北,1,1,1,20,1000,
中山,东凤镇,36,南北,1,0,1,20,1000,
中山,港口镇,121,南,3,2,2,28,1000,
中山,坦洲镇,78,东北,3,2,1,6,1000,
中山,五桂山,47,南,1,1,1,11,1000,
中山,南朗镇,110,南,3,2,2,33,1000,
中山,沙溪镇,41,西南,1,1,1,17,1000,
中山,三角镇,38,北,1,1,1,20,1000,
中山,西区,42,东,1,1,1,17,1000,
中山,沙溪镇,103,南,3,2,2,34,1000,
中山,东区,76,南,2,1,1,7,1000,
中山,南朗镇,115,南,3,2,2,34,1000,
中山,东区,44,南,1,1,1,19,1000,
中山,火炬,108,南,3,2,2,18,1000,
中山,火炬,117,北,3,2,2,8,1000,
中山,东区,41,北,1,0,1,26,1000,
中山,东区,40,南,1,0,1,7,1000,
中山,南朗镇,38,东南,1,0,1,16,1000,
中山,南头镇,86,南北,3,1,1,18,950,
中山,东区,85,南,2,2,1,7,950,
中山,西区,38.7,南,1,1,1,17,900,
中山,沙溪镇,43,南,1,1,1,14,900,
中山,沙溪镇,40,南,1,0,1,14,900,
中山,石岐区,30,南,1,0,1,20,900,
中山,石岐区,126,南,3,2,2,7,900,
中山,石岐区,30,南,1,1,1,3,900,
中山,西区,34,南,1,0,1,17,900,
中山,火炬,121.48,南,3,2,2,8,900,
中山,南头镇,47,南,2,1,1,6,900,
中山,西区,120,南,4,2,1,7,900,
中山,南朗镇,119,南北,3,2,2,33,900,
中山,东凤镇,36.5,南,1,1,1,20,900,
中山,沙溪镇,36,东北,1,1,1,17,900,
中山,南区,20,南,1,1,1,15,900,
中山,沙溪镇,35,西,1,0,1,6,900,
中山,石岐区,21.88,南,1,0,1,9,875,
中山,沙溪镇,35,南,1,0,1,8,850,
中山,西区,40,南,1,1,1,25,850,
中山,东区,25,南,4,4,4,5,850,
中山,火炬,45,东,2,1,1,4,850,
中山,火炬,45,东,2,1,1,4,850,
中山,三乡镇,45,南,2,1,1,7,850,
中山,西区,65,南,2,1,1,8,850,
中山,三角镇,45,南,1,1,1,11,850,
中山,东区,75,南,2,1,1,7,810,
中山,东区,58.87,北,1,1,1,19,800,
中山,东区,45,南,1,1,1,19,800,
中山,东区,48.45,北,1,1,1,19,800,
中山,三角镇,36,南,1,1,1,11,800,
中山,石岐区,120,南北,3,2,2,2,800,
中山,南朗镇,42,南,1,1,1,5,800,
中山,东区,45,东南,1,0,1,7,800,
中山,坦洲镇,94,南,3,1,1,18,800,
中山,南朗镇,104,西北,3,2,2,21,800,
中山,南朗镇,115.78,南北,3,2,2,34,800,
中山,东区,47.52,东,1,1,1,19,800,
中山,西区,50,北,1,1,1,28,800,
中山,东区,48.56,北,1,1,1,19,800,
中山,石岐区,30,南,1,1,1,7,750,
中山,南头镇,45,南,1,1,1,6,750,
中山,石岐区,82,东南,2,1,1,3,750,
中山,石岐区,75,东南,2,2,1,5,750,
